00:00:01,19.56
00:10:01,19.62
00:20:01,19.56
00:30:01,19.56
00:40:01,19.56
00:50:01,19.56
01:00:01,19.56
01:10:01,19.56
01:20:01,19.50
01:30:02,19.44
01:40:01,19.31
01:50:01,19.25
02:00:02,19.19
02:10:01,19.12
02:30:01,19.12
02:40:01,19.12
02:50:01,19.12
03:00:01,19.06
03:10:01,19.06
03:20:01,19.00
03:30:01,19.00
03:40:01,18.94
03:50:01,19.00
04:00:01,18.94
04:10:01,18.94
04:20:01,18.88
04:30:01,18.88
04:40:01,18.81
04:50:01,18.81
05:00:01,18.81
05:20:01,18.69
05:30:01,18.69
05:40:01,18.62
05:50:01,18.62
06:00:01,18.50
06:10:01,18.44
06:20:01,18.44
06:30:01,18.44
06:40:02,18.44
06:50:01,18.44
07:00:01,18.44
07:10:01,17.56
07:20:01,17.19
07:30:01,17.19
07:40:02,17.06
07:50:01,16.81
08:10:01,16.69
08:20:01,16.75
08:30:01,16.50
08:40:01,16.62
08:50:01,16.62
09:00:01,16.50
09:10:01,16.62
09:20:01,16.62
09:30:01,16.56
09:40:01,16.69
09:50:01,16.62
10:00:01,16.50
10:10:01,16.62
10:20:01,16.25
10:30:01,16.50
10:40:01,16.44
11:00:01,16.25
11:10:01,16.62
11:20:01,16.62
11:30:01,16.56
11:40:01,16.69
11:50:01,16.81
12:00:02,16.69
12:10:01,16.69
12:20:01,16.88
12:30:01,17.25
12:40:01,17.69
12:50:01,17.88
13:00:01,18.88
13:10:01,17.12
13:20:01,16.50
13:30:01,16.50
13:50:01,16.44
14:00:01,16.19
14:10:01,16.50
14:20:01,16.50
14:30:01,16.62
14:40:01,17.19
14:50:01,17.56
15:00:01,17.69
15:10:01,17.81
15:20:01,17.94
15:30:01,18.06
15:40:02,18.25
15:50:01,18.19
16:00:01,18.12
16:10:01,18.12
16:20:02,18.12
16:40:01,18.31
16:50:01,18.44
17:00:01,18.44
17:10:01,18.38
17:20:01,18.38
17:30:01,18.44
17:40:01,18.44
17:50:02,18.44
18:00:01,18.44
18:10:01,18.38
18:20:01,18.25
18:30:01,18.25
18:40:02,18.19
18:50:01,18.25
19:00:01,18.25
19:10:01,18.19
19:30:01,18.19
19:40:01,18.12
19:50:01,18.12
20:00:01,17.81
20:10:01,17.94
20:20:01,18.44
20:30:01,19.81
20:40:01,20.75
20:50:01,21.44
21:00:01,21.44
21:10:01,21.44
21:20:01,21.44
21:30:01,21.44
21:40:01,21.44
21:50:01,21.44
22:00:01,21.44
22:20:01,21.12
22:30:01,20.88
22:40:01,20.56
22:50:01,20.38
23:00:01,20.25
23:10:01,20.38
23:20:01,20.31
23:30:01,20.19
23:40:01,20.31
