00:00:01,18.69
00:20:01,19.06
00:30:01,18.88
00:40:01,19.12
00:50:01,19.12
01:00:01,19.12
01:10:01,19.06
01:20:01,18.94
01:30:01,19.12
01:40:01,19.12
01:50:01,19.12
02:00:01,19.12
02:10:02,18.94
02:20:01,19.00
02:30:01,19.00
02:40:01,19.12
02:50:01,18.88
03:10:01,18.44
03:20:01,18.44
03:30:01,18.44
03:40:02,18.44
03:50:01,18.44
04:30:01,18.38
04:40:01,18.38
04:50:01,18.31
05:00:02,18.31
05:10:01,18.31
05:20:01,18.25
05:30:02,18.25
05:40:01,18.19
05:50:01,18.19
06:00:01,18.12
06:10:01,18.12
06:20:01,18.19
06:30:02,18.12
06:40:01,18.12
06:50:01,18.00
07:00:01,18.06
07:20:01,18.00
07:30:01,18.00
07:40:01,18.00
07:50:01,18.00
08:00:01,17.94
08:10:02,17.94
08:20:01,17.94
08:30:01,17.94
08:40:01,17.44
08:50:01,17.38
09:00:01,17.19
09:10:01,17.19
09:20:01,17.19
09:30:01,17.19
09:40:01,17.19
09:50:01,17.19
10:10:01,17.19
10:20:01,17.19
10:30:02,17.19
10:40:01,17.19
10:50:01,17.19
11:00:01,17.19
11:10:01,17.69
11:20:01,17.94
11:30:01,18.00
11:40:01,18.19
11:50:01,18.25
12:00:01,18.44
12:10:01,18.44
12:20:02,18.44
12:30:01,18.44
12:40:01,18.44
13:00:02,18.44
13:10:01,18.44
13:20:01,18.44
13:30:01,18.44
13:40:01,18.44
13:50:01,18.44
14:00:01,18.44
14:10:01,18.44
14:20:01,18.44
14:30:01,18.44
14:40:01,18.44
14:50:01,18.44
15:00:01,18.44
15:10:01,18.44
15:20:01,18.44
15:30:01,18.44
15:50:01,18.44
16:00:01,18.44
16:10:01,18.44
16:20:01,18.44
16:30:02,18.44
16:40:01,18.44
16:50:02,18.44
17:00:01,18.44
17:10:01,18.44
17:20:01,18.44
17:30:01,18.44
17:40:01,18.44
17:50:01,18.44
18:00:01,18.44
18:10:02,18.44
18:20:01,18.44
18:40:01,18.44
18:50:01,18.56
19:00:01,18.56
19:10:01,18.44
19:20:01,18.50
19:30:01,18.44
19:40:01,18.44
19:50:01,18.69
20:00:01,19.12
20:10:01,18.88
20:20:01,18.81
20:30:01,19.12
20:40:01,19.12
20:50:01,19.00
21:00:02,18.81
21:10:01,19.12
21:30:01,19.12
21:40:01,19.12
21:50:01,18.69
22:00:02,18.81
22:10:01,18.94
22:20:01,19.12
22:30:01,19.12
22:40:02,19.12
22:50:01,19.12
23:00:01,19.25
23:10:02,19.12
23:20:02,19.12
23:30:01,18.88
23:40:01,19.00
